"Depth","Time","Name","Data"
"2","36.731615500","Empty LE Packet","01 00 F5 A4 8E"
"2","36.731809000","Empty LE Packet","05 00 26 A2 8E"
"1","36.761615875","Empty LE Unit"
"2","36.761615875","Empty LE Packet","0D 00 80 AF 8E"
"2","36.761809500","Empty LE Packet","09 00 53 A9 8E"
"1","36.791616625","Empty LE Unit"
"2","36.791616625","Empty LE Packet","01 00 F5 A4 8E"
"2","36.791810125","Empty LE Packet","05 00 26 A2 8E"
"1","36.821617000","Empty LE Unit"
"2","36.821617000","Empty LE Packet","0D 00 80 AF 8E"
"2","36.821810500","Empty LE Packet","09 00 53 A9 8E"
"1","36.851617125","Empty LE Unit"
"2","36.851617125","Empty LE Packet","01 00 F5 A4 8E"
"2","36.851810625","Empty LE Packet","05 00 26 A2 8E"
"1","36.881617875","Empty LE Unit"
"2","36.881617875","Empty LE Packet","0D 00 80 AF 8E"
"2","36.881811250","Empty LE Packet","09 00 53 A9 8E"
"1","36.911618125","Empty LE (1 retry)"
"2","36.911618125","Empty LE Unit"
"3","36.911618125","Empty LE Packet","01 00 F5 A4 8E"
"3","36.911811625","Empty LE Packet","05 00 26 A2 8E"
"2","36.971618750","Empty LE Unit"
"3","36.971618750","Empty LE Packet","01 00 F5 A4 8E"
"3","36.971812375","Empty LE Packet","05 00 26 A2 8E"
"1","36.911811625","Empty LE Unit"
"2","36.911618125","Empty LE Packet","01 00 F5 A4 8E"
"2","36.911811625","Empty LE Packet","05 00 26 A2 8E"
"1","36.941813125","Empty LE Unit"
"2","36.941813125","Empty LE Packet","09 00 53 A9 8E"
"1","36.971812375","Empty LE Unit"
"2","36.971618750","Empty LE Packet","01 00 F5 A4 8E"
"2","36.971812375","Empty LE Packet","05 00 26 A2 8E"
"1","37.001619500","Empty LE Unit"
"2","37.001619500","Empty LE Packet","0D 00 80 AF 8E"
"2","37.001812875","Empty LE Packet","09 00 53 A9 8E"
"1","37.031619625","Empty LE Unit"
"2","37.031619625","Empty LE Packet","01 00 F5 A4 8E"
"2","37.031813125","Empty LE Packet","05 00 26 A2 8E"
"1","37.061620125","Empty LE Unit"
"2","37.061620125","Empty LE Packet","0D 00 80 AF 8E"
"2","37.061813625","Empty LE Packet","09 00 53 A9 8E"
"1","37.091620875","Empty LE Unit"
"2","37.091620875","Empty LE Packet","01 00 F5 A4 8E"
"2","37.091814250","Empty LE Packet","05 00 26 A2 8E"
"1","37.121621125","Empty LE Unit"
"2","37.121621125","Empty LE Packet","0D 00 80 AF 8E"
"2","37.121814625","Empty LE Packet","09 00 53 A9 8E"
"1","37.151621250","Empty LE Unit"
"2","37.151621250","Empty LE Packet","01 00 F5 A4 8E"
"2","37.151814875","Empty LE Packet","05 00 26 A2 8E"
"1","37.181621750","Empty LE Unit"
"2","37.181621750","Empty LE Packet","0D 00 80 AF 8E"
"2","37.181815250","Empty LE Packet","09 00 53 A9 8E"
"1","37.211622500","Empty LE Unit"
"2","37.211622500","Empty LE Packet","01 00 F5 A4 8E"
"2","37.211815875","Empty LE Packet","05 00 26 A2 8E"
"1","37.241622875","Empty LE Unit"
"2","37.241622875","Empty LE Packet","0D 00 80 AF 8E"
"2","37.241816375","Empty LE Packet","09 00 53 A9 8E"
"1","37.271623125","Empty LE Unit"
"2","37.271623125","Empty LE Packet","01 00 F5 A4 8E"
"2","37.271816500","Empty LE Packet","05 00 26 A2 8E"
"1","37.301623750","Empty LE Unit"
"2","37.301623750","Empty LE Packet","0D 00 80 AF 8E"
"2","37.301817125","Empty LE Packet","09 00 53 A9 8E"
"1","37.331623875","Empty LE Unit"
"2","37.331623875","Empty LE Packet","01 00 F5 A4 8E"
"2","37.331817375","Empty LE Packet","05 00 26 A2 8E"
"1","37.361624625","Empty LE Unit"
"2","37.361624625","Empty LE Packet","0D 00 80 AF 8E"
"2","37.361818000","Empty LE Packet","09 00 53 A9 8E"
"1","37.391624750","Empty LE Unit"
"2","37.391624750","Empty LE Packet","01 00 F5 A4 8E"
"2","37.391818375","Empty LE Packet","05 00 26 A2 8E"
"1","37.421625500","Empty LE Unit"
"2","37.421625500","Empty LE Packet","0D 00 80 AF 8E"
"2","37.421818875","Empty LE Packet","09 00 53 A9 8E"
"1","37.421818875","Empty LE (1 retry)"
"2","37.421818875","Empty LE Unit"
"3","37.421625500","Empty LE Packet","0D 00 80 AF 8E"
"3","37.421818875","Empty LE Packet","09 00 53 A9 8E"
"2","37.481820500","Empty LE Unit"
"3","37.481625875","Empty LE Packet","0D 00 80 AF 8E"
"3","37.481820500","Empty LE Packet","09 00 53 A9 8E"
"1","37.451625500","Empty LE Unit"
"2","37.451625500","Empty LE Packet","01 00 F5 A4 8E"
"1","37.481625875","Empty LE Unit"
"2","37.481625875","Empty LE Packet","0D 00 80 AF 8E"
"2","37.481820500","Empty LE Packet","09 00 53 A9 8E"
"1","37.511626375","Empty LE Unit"
"2","37.511626375","Empty LE Packet","01 00 F5 A4 8E"
"2","37.511819750","Empty LE Packet","05 00 26 A2 8E"
"1","37.541627000","Empty LE Unit"
"2","37.541627000","Empty LE Packet","0D 00 80 AF 8E"
"2","37.541821500","Empty LE Packet","09 00 53 A9 8E"
"1","37.571627250","Empty LE Unit"
"2","37.571627250","Empty LE Packet","01 00 F5 A4 8E"
"2","37.571821750","Empty LE Packet","05 00 26 A2 8E"
"1","37.601627875","Empty LE Unit"
"2","37.601627875","Empty LE Packet","0D 00 80 AF 8E"
"2","37.601821375","Empty LE Packet","09 00 53 A9 8E"
"1","37.631628000","Empty LE Unit"
"2","37.631628000","Empty LE Packet","01 00 F5 A4 8E"
"2","37.631821500","Empty LE Packet","05 00 26 A2 8E"
"1","37.661628750","Empty LE Unit"
"2","37.661628750","Empty LE Packet","0D 00 80 AF 8E"
"2","37.661822125","Empty LE Packet","09 00 53 A9 8E"
"0","36.671808375","Out Of Sync Packets (Duration=0 ms, x 1)"
"1","36.671808375","Empty LE Packet","05 00 26 A2 8E"
"0","37.691628875","LLCP Channel Map Indication (Used: 0-14,22-27,34-36 / Unused: 15-21,28-33, Inst=116 (+9) | 20:23:38.617 297 900 (+270.000 ms))","01 FF 7F C0 0F 1C 74 00"
"1","37.691628875","LE-C Transfer (Channel Map Indication, Used: 0-14,22-27,34-36 / Unused: 15-21,28-33, Inst=116 (+9) | 20:23:38.617 297 900 (+270.000 ms))","01 FF 7F C0 0F 1C 74 00"
"2","37.691628875","LE-C Unit (Channel Map Indication, Used: 0-14,22-27,34-36 / Unused: 15-21,28-33, Inst=116 (+9) | 20:23:38.617 297 900 (+270.000 ms))","01 FF 7F C0 0F 1C 74 00"
"3","37.691628875","LE-C Packet (Channel Map Indication, Used: 0-14,22-27,34-36 / Unused: 15-21,28-33, Inst=116 (+9) | 20:23:38.617 297 900 (+270.000 ms))","03 08 01 FF 7F C0 0F 1C 74 00 13 04 6F"
"3","37.691854375","Empty LE Packet","05 00 26 A2 8E"
"0","37.691854375","Empty LE Packets (x 68, 1 retry, 1.02 s)"
"1","37.691854375","Empty LE Unit"
"2","37.691628875","LE-C Packet (Channel Map Indication, Used: 0-14,22-27,34-36 / Unused: 15-21,28-33, Inst=116 (+9) | 20:23:38.617 297 900 (+270.000 ms))","03 08 01 FF 7F C0 0F 1C 74 00 13 04 6F"
"2","37.691854375","Empty LE Packet","05 00 26 A2 8E"
"1","37.721629625","Empty LE Unit"
"2","37.721629625","Empty LE Packet","0D 00 80 AF 8E"
"2","37.721824000","Empty LE Packet","09 00 53 A9 8E"
"1","37.751629750","Empty LE Unit"
"2","37.751629750","Empty LE Packet","01 00 F5 A4 8E"
"2","37.751824250","Empty LE Packet","05 00 26 A2 8E"
"1","37.781630500","Empty LE Unit"
"2","37.781630500","Empty LE Packet","0D 00 80 AF 8E"
"2","37.781824750","Empty LE Packet","09 00 53 A9 8E"
"1","37.811630875","Empty LE Unit"
"2","37.811630875","Empty LE Packet","01 00 F5 A4 8E"
"2","37.811824250","Empty LE Packet","05 00 26 A2 8E"
"1","37.841631375","Empty LE Unit"
"2","37.841631375","Empty LE Packet","0D 00 80 AF 8E"
"2","37.841824750","Empty LE Packet","09 00 53 A9 8E"
"1","37.871631375","Empty LE Unit"
"2","37.871631375","Empty LE Packet","01 00 F5 A4 8E"
"2","37.871825000","Empty LE Packet","05 00 26 A2 8E"
"1","37.901632125","Empty LE Unit"
"2","37.901632125","Empty LE Packet","0D 00 80 AF 8E"
"2","37.901825625","Empty LE Packet","09 00 53 A9 8E"
"1","37.931632250","Empty LE Unit"
"2","37.931632250","Empty LE Packet","01 00 F5 A4 8E"
"2","37.931826750","Empty LE Packet","05 00 26 A2 8E"
"1","37.961632750","Empty LE Unit"
"2","37.961632750","Empty LE Packet","0D 00 80 AF 8E"
"2","37.961827125","Empty LE Packet","09 00 53 A9 8E"
"1","37.991633375","Empty LE Unit"
"2","37.991633375","Empty LE Packet","01 00 F5 A4 8E"
"2","37.991827750","Empty LE Packet","05 00 26 A2 8E"
"1","38.021633875","Empty LE Unit"
"2","38.021633875","Empty LE Packet","0D 00 80 AF 8E"
"2","38.021827250","Empty LE Packet","09 00 53 A9 8E"
"1","38.051634250","Empty LE Unit"
"2","38.051634250","Empty LE Packet","01 00 F5 A4 8E"
"2","38.051828625","Empty LE Packet","05 00 26 A2 8E"
"1","38.081634625","Empty LE Unit"
"2","38.081634625","Empty LE Packet","0D 00 80 AF 8E"
"2","38.081828125","Empty LE Packet","09 00 53 A9 8E"
"1","38.111634750","Empty LE Unit"
"2","38.111634750","Empty LE Packet","01 00 F5 A4 8E"
"2","38.111829250","Empty LE Packet","05 00 26 A2 8E"
"1","38.141635250","Empty LE Unit"
"2","38.141635250","Empty LE Packet","0D 00 80 AF 8E"
"2","38.141829625","Empty LE Packet","09 00 53 A9 8E"
"1","38.171635625","Empty LE Unit"
"2","38.171635625","Empty LE Packet","01 00 F5 A4 8E"
"2","38.171830125","Empty LE Packet","05 00 26 A2 8E"
"1","38.201636250","Empty LE Unit"
"2","38.201636250","Empty LE Packet","0D 00 80 AF 8E"
"2","38.201830625","Empty LE Packet","09 00 53 A9 8E"
"1","38.231636750","Empty LE Unit"
"2","38.231636750","Empty LE Packet","01 00 F5 A4 8E"
"2","38.231831125","Empty LE Packet","05 00 26 A2 8E"
"1","38.261636875","Empty LE Unit"
"2","38.261636875","Empty LE Packet","0D 00 80 AF 8E"
"2","38.261831250","Empty LE Packet","09 00 53 A9 8E"
"1","38.291637375","Empty LE Unit"
"2","38.291637375","Empty LE Packet","01 00 F5 A4 8E"
"2","38.291831875","Empty LE Packet","05 00 26 A2 8E"
"1","38.321638000","Empty LE Unit"
"2","38.321638000","Empty LE Packet","0D 00 80 AF 8E"
"2","38.321832375","Empty LE Packet","09 00 53 A9 8E"
"1","38.351638375","Empty LE Unit"
"2","38.351638375","Empty LE Packet","01 00 F5 A4 8E"
"2","38.351831750","Empty LE Packet","05 00 26 A2 8E"
"1","38.381638625","Empty LE Unit"
"2","38.381638625","Empty LE Packet","0D 00 80 AF 8E"
"2","38.381832875","Empty LE Packet","09 00 53 A9 8E"
"1","38.411639000","Empty LE Unit"
"2","38.411639000","Empty LE Packet","01 00 F5 A4 8E"
"2","38.411833500","Empty LE Packet","05 00 26 A2 8E"
"1","38.441639375","Empty LE Unit"
"2","38.441639375","Empty LE Packet","0D 00 80 AF 8E"
"2","38.441833875","Empty LE Packet","09 00 53 A9 8E"
"1","38.471639750","Empty LE Unit"
"2","38.471639750","Empty LE Packet","01 00 F5 A4 8E"
"2","38.471834250","Empty LE Packet","05 00 26 A2 8E"
"1","38.501640250","Empty LE Unit"
"2","38.501640250","Empty LE Packet","0D 00 80 AF 8E"
"2","38.501834625","Empty LE Packet","09 00 53 A9 8E"
"1","38.531640875","Empty LE Unit"
"2","38.531640875","Empty LE Packet","01 00 F5 A4 8E"
"2","38.531835250","Empty LE Packet","05 00 26 A2 8E"
"1","38.561641125","Empty LE Unit"
"2","38.561641125","Empty LE Packet","0D 00 80 AF 8E"
"2","38.561835500","Empty LE Packet","09 00 53 A9 8E"
"1","38.591641500","Empty LE Unit"
"2","38.591641500","Empty LE Packet","01 00 F5 A4 8E"
"2","38.591836000","Empty LE Packet","05 00 26 A2 8E"
"1","38.591836000","Empty LE (1 retry)"
"2","38.591836000","Empty LE Unit"
"3","38.591641500","Empty LE Packet","01 00 F5 A4 8E"
"3","38.591836000","Empty LE Packet","05 00 26 A2 8E"
"2","38.651837000","Empty LE Unit"
"3","38.651642625","Empty LE Packet","01 00 F5 A4 8E"
"3","38.651837000","Empty LE Packet","05 00 26 A2 8E"
"1","38.621641875","Empty LE Unit"
"2","38.621641875","Empty LE Packet","0D 00 80 AF 8E"
"1","38.651642625","Empty LE Unit"
"2","38.651642625","Empty LE Packet","01 00 F5 A4 8E"
"2","38.651837000","Empty LE Packet","05 00 26 A2 8E"
"1","38.681643125","Empty LE Unit"
"2","38.681643125","Empty LE Packet","0D 00 80 AF 8E"
"2","38.681836375","Empty LE Packet","09 00 53 A9 8E"
"1","38.711643500","Empty LE Unit"
"2","38.711643500","Empty LE Packet","01 00 F5 A4 8E"
"2","38.711837875","Empty LE Packet","05 00 26 A2 8E"
"0","38.741643625","ATT Write Transaction (Client Characteristic Configuration: Notifications=Disabled, Indications=Disabled)","00 00"
"1","38.741643625","ATT Write Request Packet (Client Characteristic Configuration: Notifications=Disabled, Indications=Disabled)","12 2B 00 00 00"
"2","38.741643625","L2CAP SDU (Basic, Service=ATT)","12 2B 00 00 00"
"3","38.741643625","L2CAP B-Frame (Service=ATT)","05 00 04 00 12 2B 00 00 00"
"4","38.741643625","Start/Complete LE-U Transfer","05 00 04 00 12 2B 00 00 00"
"5","38.741643625","Start/Complete LE-U Unit","05 00 04 00 12 2B 00 00 00"
"6","38.741643625","Start/Complete LE-U Packet","0E 09 05 00 04 00 12 2B 00 00 00 83 F2 11"
"6","38.741874125","Empty LE Packet","09 00 53 A9 8E"
"1","38.771838625","ATT Write Response Packet","13"
"2","38.771838625","L2CAP SDU (Basic, Service=ATT)","13"
"3","38.771838625","L2CAP B-Frame (Service=ATT)","01 00 04 00 13"
"4","38.771838625","Start/Complete LE-U Transfer","01 00 04 00 13"
"5","38.741874125","Empty LE Packets (x 2, 29.8 ms)"
"6","38.741874125","Empty LE Unit"
"7","38.741643625","Start/Complete LE-U Packet","0E 09 05 00 04 00 12 2B 00 00 00 83 F2 11"
"7","38.741874125","Empty LE Packet","09 00 53 A9 8E"
"6","38.771644250","Empty LE Unit"
"7","38.771644250","Empty LE Packet","01 00 F5 A4 8E"
"7","38.771838625","Start/Complete LE-U Packet","06 05 01 00 04 00 13 8A 0C 7B"
"5","38.771838625","Start/Complete LE-U Unit","01 00 04 00 13"
"6","38.771644250","Empty LE Packet","01 00 F5 A4 8E"
"6","38.771838625","Start/Complete LE-U Packet","06 05 01 00 04 00 13 8A 0C 7B"
"0","38.801644750","ATT Write Transaction (Client Characteristic Configuration: Notifications=Enabled, Indications=Disabled)","01 00"
"1","38.801644750","ATT Write Request Packet (Client Characteristic Configuration: Notifications=Enabled, Indications=Disabled)","12 2B 00 01 00"
"2","38.801644750","L2CAP SDU (Basic, Service=ATT)","12 2B 00 01 00"
"3","38.801644750","L2CAP B-Frame (Service=ATT)","05 00 04 00 12 2B 00 01 00"
"4","38.801644750","Start/Complete LE-U Transfer","05 00 04 00 12 2B 00 01 00"
"5","38.801644750","Start/Complete LE-U Unit","05 00 04 00 12 2B 00 01 00"
"6","38.801644750","Start/Complete LE-U Packet","0E 09 05 00 04 00 12 2B 00 01 00 37 A3 A6"
"6","38.801875125","Empty LE Packet","09 00 53 A9 8E"
"1","38.831839250","ATT Write Response Packet","13"
"2","38.831839250","L2CAP SDU (Basic, Service=ATT)","13"
"3","38.831839250","L2CAP B-Frame (Service=ATT)","01 00 04 00 13"
"4","38.831839250","Start/Complete LE-U Transfer","01 00 04 00 13"
"5","38.801875125","Empty LE Packets (x 2, 29.8 ms)"
"6","38.801875125","Empty LE Unit"
"7","38.801644750","Start/Complete LE-U Packet","0E 09 05 00 04 00 12 2B 00 01 00 37 A3 A6"
"7","38.801875125","Empty LE Packet","09 00 53 A9 8E"
"6","38.831645000","Empty LE Unit"
"7","38.831645000","Empty LE Packet","01 00 F5 A4 8E"
"7","38.831839250","Start/Complete LE-U Packet","06 05 01 00 04 00 13 8A 0C 7B"
"5","38.831839250","Start/Complete LE-U Unit","01 00 04 00 13"
"6","38.831645000","Empty LE Packet","01 00 F5 A4 8E"
"6","38.831839250","Start/Complete LE-U Packet","06 05 01 00 04 00 13 8A 0C 7B"
"0","38.861645375","ATT Write Command Packet (0x993F: AA 55 00 06 64 06)","52 2A 00 AA 55 00 06 64 06"
"1","38.861645375","L2CAP SDU (Basic, Service=ATT)","52 2A 00 AA 55 00 06 64 06"
"2","38.861645375","L2CAP B-Frame (Service=ATT)","09 00 04 00 52 2A 00 AA 55 00 06 64 06"
"3","38.861645375","Start/Complete LE-U Transfer","09 00 04 00 52 2A 00 AA 55 00 06 64 06"
"4","38.861645375","Start/Complete LE-U Unit","09 00 04 00 52 2A 00 AA 55 00 06 64 06"
"5","38.861645375","Start/Complete LE-U Packet","0E 0D 09 00 04 00 52 2A 00 AA 55 00 06 64 06 8C 6F E0"
"5","38.861891625","Empty LE Packet","09 00 53 A9 8E"
"0","38.861891625","Empty LE Packets (x 75, 2 retries, 1.14 s)"
"1","38.861891625","Empty LE Unit"
"2","38.861645375","Start/Complete LE-U Packet","0E 0D 09 00 04 00 52 2A 00 AA 55 00 06 64 06 8C 6F E0"
"2","38.861891625","Empty LE Packet","09 00 53 A9 8E"
"1","38.891645875","Empty LE Unit"
"2","38.891645875","Empty LE Packet","01 00 F5 A4 8E"
"2","38.891840375","Empty LE Packet","05 00 26 A2 8E"
"1","38.921646375","Empty LE Unit"
"2","38.921646375","Empty LE Packet","0D 00 80 AF 8E"
"2","38.921840750","Empty LE Packet","09 00 53 A9 8E"
"1","38.951646625","Empty LE Unit"
"2","38.951646625","Empty LE Packet","01 00 F5 A4 8E"
"2","38.951840875","Empty LE Packet","05 00 26 A2 8E"
"1","38.981647000","Empty LE Unit"
"2","38.981647000","Empty LE Packet","0D 00 80 AF 8E"
"2","38.981841375","Empty LE Packet","09 00 53 A9 8E"
"1","39.011647375","Empty LE Unit"
"2","39.011647375","Empty LE Packet","01 00 F5 A4 8E"
"2","39.011841750","Empty LE Packet","05 00 26 A2 8E"
"1","39.041648000","Empty LE Unit"
"2","39.041648000","Empty LE Packet","0D 00 80 AF 8E"
"2","39.041842375","Empty LE Packet","09 00 53 A9 8E"
"1","39.071648625","Empty LE Unit"
"2","39.071648625","Empty LE Packet","01 00 F5 A4 8E"
"2","39.071842750","Empty LE Packet","05 00 26 A2 8E"
"1","39.101648625","Empty LE Unit"
"2","39.101648625","Empty LE Packet","0D 00 80 AF 8E"
"2","39.101843000","Empty LE Packet","09 00 53 A9 8E"
"1","39.131649375","Empty LE Unit"
"2","39.131649375","Empty LE Packet","01 00 F5 A4 8E"
"2","39.131843750","Empty LE Packet","05 00 26 A2 8E"
"1","39.191650250","Empty LE (1 retry)"
"2","39.161649500","Empty LE Unit"
"3","39.161649500","Empty LE Packet","0D 00 80 AF 8E"
"2","39.191650250","Empty LE Unit"
"3","39.191650250","Empty LE Packet","0D 00 80 AF 8E"
"3","39.191844500","Empty LE Packet","09 00 53 A9 8E"
"1","39.191844500","Empty LE Unit"
"2","39.191650250","Empty LE Packet","0D 00 80 AF 8E"
"2","39.191844500","Empty LE Packet","09 00 53 A9 8E"
"1","39.221650375","Empty LE Unit"
"2","39.221650375","Empty LE Packet","01 00 F5 A4 8E"
"2","39.221844750","Empty LE Packet","05 00 26 A2 8E"
"1","39.251650875","Empty LE Unit"
"2","39.251650875","Empty LE Packet","0D 00 80 AF 8E"
"2","39.251845125","Empty LE Packet","09 00 53 A9 8E"
"1","39.281651250","Empty LE Unit"
"2","39.281651250","Empty LE Packet","01 00 F5 A4 8E"
"2","39.281845500","Empty LE Packet","05 00 26 A2 8E"
"1","39.311651625","Empty LE Unit"
"2","39.311651625","Empty LE Packet","0D 00 80 AF 8E"
"2","39.311846000","Empty LE Packet","09 00 53 A9 8E"
"1","39.341652250","Empty LE Unit"
"2","39.341652250","Empty LE Packet","01 00 F5 A4 8E"
"2","39.341846625","Empty LE Packet","05 00 26 A2 8E"
"1","39.371652625","Empty LE Unit"
"2","39.371652625","Empty LE Packet","0D 00 80 AF 8E"
"2","39.371847125","Empty LE Packet","09 00 53 A9 8E"
"1","39.401652875","Empty LE Unit"
"2","39.401652875","Empty LE Packet","01 00 F5 A4 8E"
"2","39.401847250","Empty LE Packet","05 00 26 A2 8E"
"1","39.431653250","Empty LE Unit"
"2","39.431653250","Empty LE Packet","0D 00 80 AF 8E"
"2","39.431847750","Empty LE Packet","09 00 53 A9 8E"
"1","39.461653625","Empty LE Unit"
"2","39.461653625","Empty LE Packet","01 00 F5 A4 8E"
"2","39.461848375","Empty LE Packet","05 00 26 A2 8E"
"1","39.491654375","Empty LE Unit"
"2","39.491654375","Empty LE Packet","0D 00 80 AF 8E"
"2","39.491848875","Empty LE Packet","09 00 53 A9 8E"
"1","39.521654500","Empty LE Unit"
"2","39.521654500","Empty LE Packet","01 00 F5 A4 8E"
"2","39.521848000","Empty LE Packet","05 00 26 A2 8E"
"1","39.551655250","Empty LE Unit"
"2","39.551655250","Empty LE Packet","0D 00 80 AF 8E"
"2","39.551848625","Empty LE Packet","09 00 53 A9 8E"
"1","39.581655500","Empty LE Unit"
"2","39.581655500","Empty LE Packet","01 00 F5 A4 8E"
"2","39.581848875","Empty LE Packet","05 00 26 A2 8E"
"1","39.611655750","Empty LE Unit"
"2","39.611655750","Empty LE Packet","0D 00 80 AF 8E"
"2","39.611850375","Empty LE Packet","09 00 53 A9 8E"
"1","39.641656500","Empty LE Unit"
"2","39.641656500","Empty LE Packet","01 00 F5 A4 8E"
"2","39.641849875","Empty LE Packet","05 00 26 A2 8E"
"1","39.671656625","Empty LE Unit"
"2","39.671656625","Empty LE Packet","0D 00 80 AF 8E"
"2","39.671850125","Empty LE Packet","09 00 53 A9 8E"
"1","39.701657125","Empty LE Unit"
"2","39.701657125","Empty LE Packet","01 00 F5 A4 8E"
"2","39.701850625","Empty LE Packet","05 00 26 A2 8E"
"1","39.731657500","Empty LE Unit"
"2","39.731657500","Empty LE Packet","0D 00 80 AF 8E"
"2","39.731851000","Empty LE Packet","09 00 53 A9 8E"
"1","39.761658125","Empty LE Unit"
"2","39.761658125","Empty LE Packet","01 00 F5 A4 8E"
"2","39.761851625","Empty LE Packet","05 00 26 A2 8E"
"1","39.761851625","Empty LE (1 retry)"
"2","39.761851625","Empty LE Unit"
"3","39.761658125","Empty LE Packet","01 00 F5 A4 8E"
"3","39.761851625","Empty LE Packet","05 00 26 A2 8E"
"2","39.821852375","Empty LE Unit"
"3","39.821658750","Empty LE Packet","01 00 F5 A4 8E"
"3","39.821852375","Empty LE Packet","05 00 26 A2 8E"
"1","39.791658375","Empty LE Unit"
"2","39.791658375","Empty LE Packet","0D 00 80 AF 8E"
"1","39.821658750","Empty LE Unit"
"2","39.821658750","Empty LE Packet","01 00 F5 A4 8E"
"2","39.821852375","Empty LE Packet","05 00 26 A2 8E"
"1","39.851659250","Empty LE Unit"
"2","39.851659250","Empty LE Packet","0D 00 80 AF 8E"
"2","39.851852750","Empty LE Packet","09 00 53 A9 8E"
"1","39.881659625","Empty LE Unit"
"2","39.881659625","Empty LE Packet","01 00 F5 A4 8E"
"2","39.881853000","Empty LE Packet","05 00 26 A2 8E"
"1","39.911660125","Empty LE Unit"
"2","39.911660125","Empty LE Packet","0D 00 80 AF 8E"
"2","39.911853625","Empty LE Packet","09 00 53 A9 8E"
"1","39.941660500","Empty LE Unit"
"2","39.941660500","Empty LE Packet","01 00 F5 A4 8E"
"2","39.941854000","Empty LE Packet","05 00 26 A2 8E"
"1","39.971660750","Empty LE Unit"
"2","39.971660750","Empty LE Packet","0D 00 80 AF 8E"
"2","39.971854500","Empty LE Packet","09 00 53 A9 8E"
"1","40.001661500","Empty LE Unit"
"2","40.001661500","Empty LE Packet","01 00 F5 A4 8E"
"2","40.001855125","Empty LE Packet","05 00 26 A2 8E"
"0","40.031661875","LLCP Channel Map Indication (Used: 0-1,7-13,22-27,34-36 / Unused: 2-6,14-21,28-33, Inst=194 (+9) | 20:23:40.957 330 900 (+270.000 ms))","01 83 3F C0 0F 1C C2 00"
"1","40.031661875","LE-C Transfer (Channel Map Indication, Used: 0-1,7-13,22-27,34-36 / Unused: 2-6,14-21,28-33, Inst=194 (+9) | 20:23:40.957 330 900 (+270.000 ms))","01 83 3F C0 0F 1C C2 00"
"2","40.031661875","LE-C Unit (Channel Map Indication, Used: 0-1,7-13,22-27,34-36 / Unused: 2-6,14-21,28-33, Inst=194 (+9) | 20:23:40.957 330 900 (+270.000 ms))","01 83 3F C0 0F 1C C2 00"
"3","40.031661875","LE-C Packet (Channel Map Indication, Used: 0-1,7-13,22-27,34-36 / Unused: 2-6,14-21,28-33, Inst=194 (+9) | 20:23:40.957 330 900 (+270.000 ms))","0F 08 01 83 3F C0 0F 1C C2 00 E5 B1 D7"
"3","40.031887500","Empty LE Packet","09 00 53 A9 8E"
"0","40.031887500","Empty LE Packets (x 343, 1 retry, 5.16 s)"
"1","40.031887500","Empty LE Unit"
"2","40.031661875","LE-C Packet (Channel Map Indication, Used: 0-1,7-13,22-27,34-36 / Unused: 2-6,14-21,28-33, Inst=194 (+9) | 20:23:40.957 330 900 (+270.000 ms))","0F 08 01 83 3F C0 0F 1C C2 00 E5 B1 D7"
"2","40.031887500","Empty LE Packet","09 00 53 A9 8E"
"1","40.061662375","Empty LE Unit"
"2","40.061662375","Empty LE Packet","01 00 F5 A4 8E"
"2","40.061856000","Empty LE Packet","05 00 26 A2 8E"
"1","40.091662750","Empty LE Unit"
"2","40.091662750","Empty LE Packet","0D 00 80 AF 8E"
"2","40.091856500","Empty LE Packet","09 00 53 A9 8E"
"1","40.121662875","Empty LE Unit"
"2","40.121662875","Empty LE Packet","01 00 F5 A4 8E"
"2","40.121856500","Empty LE Packet","05 00 26 A2 8E"
"1","40.151663625","Empty LE Unit"
"2","40.151663625","Empty LE Packet","0D 00 80 AF 8E"
"2","40.151857375","Empty LE Packet","09 00 53 A9 8E"
"1","40.181664000","Empty LE Unit"
"2","40.181664000","Empty LE Packet","01 00 F5 A4 8E"
"2","40.181857625","Empty LE Packet","05 00 26 A2 8E"
"1","40.211664500","Empty LE Unit"
"2","40.211664500","Empty LE Packet","0D 00 80 AF 8E"
"2","40.211858125","Empty LE Packet","09 00 53 A9 8E"
"1","40.241664875","Empty LE Unit"
"2","40.241664875","Empty LE Packet","01 00 F5 A4 8E"
"2","40.241858625","Empty LE Packet","05 00 26 A2 8E"
"1","40.271665250","Empty LE Unit"
"2","40.271665250","Empty LE Packet","0D 00 80 AF 8E"
"2","40.271858875","Empty LE Packet","09 00 53 A9 8E"
"1","40.301665750","Empty LE Unit"
"2","40.301665750","Empty LE Packet","01 00 F5 A4 8E"
"2","40.301859500","Empty LE Packet","05 00 26 A2 8E"
"1","40.331666125","Empty LE Unit"
"2","40.331666125","Empty LE Packet","0D 00 80 AF 8E"
"2","40.331859750","Empty LE Packet","09 00 53 A9 8E"
"1","40.361666250","Empty LE Unit"
"2","40.361666250","Empty LE Packet","01 00 F5 A4 8E"
"2","40.361860125","Empty LE Packet","05 00 26 A2 8E"
"1","40.391667000","Empty LE Unit"
"2","40.391667000","Empty LE Packet","0D 00 80 AF 8E"
"2","40.391860750","Empty LE Packet","09 00 53 A9 8E"
"1","40.421667125","Empty LE Unit"
"2","40.421667125","Empty LE Packet","01 00 F5 A4 8E"
